,Galaxy ID,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
196,ABELL 2744:[LBW2014] 02.1.1,2,166.90288272160925,3438.045779172761,16.277076372967034,18.5399191177166,35.32948401755762,3374.3735223317503,3501.8245482783473
197,ABELL 2744:[LBW2014] 22.1,2,16.296733129317523,4026.4168709710552,30.921824788342516,35.36045946892429,30.93255564912486,4009.0891734042034,4044.3668448774883
198,ABELL 2744:[LBW2014] 06.1,2,42.46454398023379,3539.2161858484383,16.056069834098587,22.650437252792553,27.208702289736987,3510.4416895767527,3564.902781312831
199,ABELL 2744:[LBW2014] 03.1.1,2,18.312284532359005,3973.6071965653723,32.800156399974156,35.93077109992538,33.83000676207304,3956.431324027361,3993.1101973258446
200,ABELL 2744:[LBW2014] 18.1,2,16.127764861487627,4130.434075860771,26.928733181987315,46.64193405467282,29.072117114961625,4113.00235773502,4148.572132698492
201,ABELL 2744:[LBW2014] 15.1,2,17.897760130385755,4027.5395080123194,18.047573075552336,20.058756005449876,22.58796945408964,4016.8356080242443,4040.7011062660304
202,ABELL 2744:[LBW2014] 20.1,2,113.27589526796031,4022.251485635152,18.8712053436979,134.56393977270298,100.1901021621704,3908.778230533913,4135.073905519982
203,ABELL 2744:[LBW2014] 12.1,2,84.81996590679526,3601.8054285270655,90.25790528011099,180.60224379982225,118.86289616996646,3510.583981882122,3679.6781403693494
204,ABELL 2744:[LBW2014] 13.1,2,59.856608352767466,3039.737194000583,14.157969772657786,16.190257843291167,25.97031224638438,3014.708492138567,3066.526378863141
205,ABELL 2744:[LBW2014] 23.1,2,152.81095704053365,3407.5858806836304,190.83995137972516,210.46248410106847,220.58533670833754,3279.9441828910444,3515.525641273467
206,ABELL 2744:[LBW2014] 16.1,2,46.776005367697834,4017.1452058030936,18.59777677119504,23.77071887039431,31.029172504987717,3992.5944498521853,4045.8082374643
207,ABELL 2744:[LBW2014] 01.1.1,2,42.996936467029336,3299.509573834587,15.073904397056184,15.883810364802724,24.586864464862348,3282.59730761554,3313.119281410759
208,ABELL 2744:[LBW2014] 17.1,2,14.199748577615262,4112.644464251072,16.906196750323662,34.64739314803329,21.526712872434377,4097.197426796643,4126.511496396926
209,SDSS J001423.62+001959.6,3,45.29106342693332,745.5681377961347,12.462081538358678,84.75699618485893,34.607044971284566,673.7416102501296,764.3127252633915
210,SN 2005hy,3,44.80473457186628,745.5582570701463,12.462081538358678,84.75699618485893,34.887639353030266,673.7821701394881,763.7987493129299
211,UGC 00139,16,10.423652418522272,56.86591316034985,1.091306405164306,5.129394019275699,7.771119810850467,48.154477800655215,69.03814098853636
212,SN 1998dk,2,2.620056454860307,55.22145951589779,2.774339405593596,8.051647468788575,4.014476698582057,52.544020636439065,57.8948163795284
213,NGC 0052,8,14.521857241934937,76.94078491536808,4.531791839758071,12.589576352007052,12.311910065809801,62.25143823413853,91.29620916294105
214,NGC 0055,27,0.20053951613821863,2.0365342291723785,0.008827886958657561,0.1252055243867643,0.1270789133841491,1.7991896861405872,2.182427263938981
215,NGC 0059,2,0.17450481286999675,4.643894675872524,0.12022397030039687,0.4878055149665898,0.24620539967182836,4.464833392051066,4.818176341058584
216,NGC 0057,2,5.826836670467973,78.04622077629861,10.486480892814978,17.4388545352366,11.127835676344484,70.77725918334185,84.23944719664452
217,ESO 410- G 005,10,0.060573230295363,1.9232132262023014,0.007210637406231194,0.0365165228769177,0.04705057369479234,1.8620679293234164,1.9800219908656584
218,SDSS-II SN 20709,6,177.94516159541547,1596.04618970044,85.1493048977333,128.59272485415974,154.7461517152946,1409.1090500502032,1767.788272333219
219,UGC 00148,8,9.081557723582346,51.36792932892739,3.0372165867520713,5.784840942206969,7.479132574722316,43.54965945480148,61.62860083147943
220,UGC 00149,3,6.337538480302219,83.98527470391792,6.014045348462436,6.047530171608937,7.4036950831326696,78.21096912687013,90.90614092047274
221,2MASX J00160121+1601331,3,19.999006127669773,151.6035497534966,12.800889862474435,12.844179438451045,19.46695957306317,134.6561853363143,173.20187942564738
222,SDSS-II SN 15987,6,599.1050458901303,2726.4929352645768,88.99593605938912,646.7617923878648,434.6053464504759,1861.2614563781055,3062.5208602087137
223,SDSS J001603.66+004830.0,3,126.3689559975906,1300.2089927225722,27.249128896987685,242.87172770683821,77.49401418615246,1089.504364704491,1341.9278165490423
224,SDSS-II SN 13689,5,175.48395900143473,1052.3413249886432,25.207918601762458,205.25662497386273,137.47129169079847,971.6279349571545,1322.7440618444473
225,SDSS-II SN 02651,2,34.52805779658437,1454.8765971840496,75.73661840262788,75.73661840262788,72.32090157958197,1414.0531843846104,1495.3390170311413
226,UGC 00152,8,10.290916851726283,66.3564064776987,3.716210858589858,5.846003535443161,8.280991913792148,56.77465195967549,77.14967167755582
227,2MASX J00164188-0025300,3,14.114334230101914,435.12593351503585,6.904354623046536,24.582574002608887,16.191770431832403,417.33283250406544,445.70264423435395
228,SN 2006fz,3,14.092974466858506,435.23223109479613,6.904354623046536,24.582574002608887,16.181370712655127,417.5928819700804,445.71122734020116
229,UGC 00155,8,9.327649308560899,55.661819173639564,3.3039178652553525,6.183058152099956,7.806885688930064,46.46295562739407,65.18300255166749
230,SDSS-II SN 13784,2,39.19357912622571,969.5231627295603,85.22160158512332,85.22160158512332,81.63935717201466,923.7398255327855,1015.9667943882384
231,SDSS-II SN 02926,4,70.01054560137719,1554.070743094478,53.67378086930056,55.36470660073323,72.6975986322391,1482.8473018038578,1627.9501812915703
232,UGC 00158,4,9.834276603776809,79.47762615871652,5.2988639996944595,8.218577164082708,8.630743041423775,71.46386151215269,91.63030236455863
233,ESO 539- G 005,13,7.205988478039453,42.64446306274173,2.026137624373165,2.922577961607733,5.461339922312454,36.00279338214272,50.399500040187355
234,CGCG 499-099,4,35.47667535232049,158.79612266829471,16.52444677347154,43.2767755114603,30.423803745656073,114.50776813944655,186.7784295788362
235,UGC 00163,3,9.37907081922007,93.86522219161859,7.422464595911619,8.459524652022841,10.060655244504735,84.75344817768692,103.73737828202457
236,NGC 0064,7,15.18559306884652,101.63860302598314,6.330534746735223,9.78605638275319,13.127015066650875,86.1443807191521,116.3408803956404
237,UGC 00166,11,12.232408964628126,65.39819299505352,3.1123488890708866,7.5088241150394275,9.228589767627328,54.91845190402262,79.12322387652746
238,UGC 00165,12,14.280666397011608,82.6079487773997,4.177884981252887,5.046622345252763,10.753673594640441,69.33914367513978,97.89562583579858
239,NGC 0063,5,2.086998088661777,18.67827987739321,0.6909949295838591,0.6940004327757822,1.4056602696081828,16.968682265398442,20.84631496757405
240,MCG -02-01-048,2,9.17380735793835,86.00102100447525,10.018687703864208,24.835406717035163,13.440764925290205,75.96088411011898,95.20469314273781
241,CGCG 478-052,7,12.86819290049627,82.40782643209337,5.04832585315619,6.787484376867682,10.59794043041405,71.41951015092891,96.65882003552422
242,SDSS-II SN 18767,2,48.037864148537246,1043.4849233836312,104.84497522124246,104.84497522124246,98.03692775818979,987.1430996717313,1097.9037932958745
243,NGC 0068,4,13.060850279180242,83.31908761444751,5.457497720124808,10.197625687495476,11.401368639817552,70.98941605482926,97.07231623273557
244,VV 166,4,13.233518170149559,83.10402215950403,5.457497720124808,10.197625687495476,11.348351791109115,70.98214984182137,97.14047279217607
245,SDSS-II SN 20231,6,391.8398777198429,1988.345432533855,57.31561557621486,433.536010043744,216.8034021099,1369.8122080672497,2156.1677981207818
246,SDSS-II SN 15860,6,560.5609812987931,1948.6633259692808,61.696570677832426,397.3215342823134,193.70036768227519,981.0630440176568,2100.6294832868375
247,NGC 0071,3,14.81812363187753,89.65153726030728,11.426450019185996,20.914574142041857,16.497096838201337,77.32938238522837,107.93446812433994
248,CGCG 456-055,3,9.10561546234022,68.50313853912296,5.026911340144269,11.078362324806294,9.466047281478941,62.26890827669085,80.70722842038563
249,SDSS-II SN 13952,4,384.97197471270727,1205.176536084088,114.68247194726143,509.59047859403194,375.26380688514416,844.9606709451792,1618.995086817972
250,Cl 0016+16,4,284.91821980274455,1390.7759124765066,113.85293678591505,300.72989070305624,205.6691079033805,1213.450403265833,1787.9455322846034
251,CL 0016+1609:[DG92] 251,4,289.8246925353193,1387.954599850257,113.85293678591505,300.72989070305624,204.63440527111925,1209.912669916299,1791.938519811535
252,NGC 0073,6,19.41099893176321,101.74441694339812,9.135809031505232,15.873281074572617,16.97705119458803,82.58438989046422,122.01637481620315
253,SDSS J001839.68+000019.6,2,58.57547620879293,2335.8367805195103,121.70429647487684,137.75990969325628,117.94107660700297,2270.116065575918,2402.8416106055433
254,SDSS-II SN 13633,2,56.49321653754926,2339.2664864113485,121.70429647487684,137.75990969325628,119.42649598774433,2268.542015270016,2402.6943372477444
255,SDSS-II SN 19552,4,186.11771800936364,2723.84248110027,138.06818333263053,155.45818938742798,190.19479430556441,2539.8188660052087,2922.609586793534
256,UGC 00179,11,13.27755497919261,68.50951529909328,3.3729134098705247,8.773926293629314,10.158903186353852,56.13698390925359,82.59906970420919
257,NGC 0066,7,13.998339628938206,91.95148436608194,5.712458389113538,7.5814219187460905,11.799916225871346,79.8939757275774,107.90840706213064
258,ESO 473- G 011,3,8.637937088751535,116.7571658750428,8.267129081151538,8.630578510938431,10.103763046144463,108.45296158890295,126.09681586864154
259,Andromeda XIX,3,0.07447575380065173,0.8655554166632076,0.04511572951743366,0.09597449256699912,0.08308841257319564,0.7853171972906974,0.9265481631982863
260,UGC 00183,8,15.118091461665786,85.24423979627679,6.0295639329502375,9.960296876915443,12.661044521285094,70.60023445445692,101.12363093950388
261,SN 2007kq,2,8.32102004570505,685.8209808599737,17.876229209082243,17.876229209082243,17.087372697885513,676.030171157751,695.2571415186314
262,IC 1540,8,14.139796486464013,84.4285142489753,5.936736366478441,7.52955393980681,11.90181937614605,71.27826232582903,99.77176706711849
263,MCG -01-02-001,3,5.264006723384764,45.28882638362263,1.1545352605926653,2.7590214707923466,2.0479589139178507,44.105299134215194,54.70329390023678
264,UGC 00191,2,1.320332018833517,17.330922962559274,2.474301642812469,3.4168639553957196,2.539402820736643,15.707522434200131,18.662548410464666
265,ESO 150- G 001,3,12.448709163303056,130.7503440947418,10.313071801411816,11.932082804213085,14.007672917773977,117.44155355830087,142.67080561688482
266,IC 0012,2,6.074917291290939,90.633062494031,12.505346051584104,15.126371047082868,12.077570732147798,83.139248018722,97.39017497296378
267,IC 0010,33,0.1291378766424552,0.7539984566597803,0.0052469855786924065,0.08047631580571478,0.08266245328645606,0.6123510795687639,0.8705417223210612
268,IC 0013,8,10.634069189262837,67.05535961484206,3.8252003086534714,5.557405064265726,8.608735294399985,57.47102712383008,78.43955856654811
269,UGC 00196,6,14.125356485467636,70.27507426376066,5.940814225542702,13.270381420447185,12.380212767823503,56.60337505362734,85.36067145669776
270,SDSS J002039.77+001917.1,2,61.57831334518153,1858.7056616530076,133.23201873359824,146.09905938975893,127.57248805661226,1782.2845697430257,1928.4170777629367
271,SDSS-II SN 08888,2,63.387054110042094,1863.0006722072435,133.23201873359824,146.09905938975893,126.1355234690789,1790.991668182102,1932.9643769936974
272,SDSS-II SN 15236,2,100.19540457809457,748.1442808920989,223.59246331747357,223.59246331747357,206.96872107184598,624.3621970728631,855.1290177437875
273,SDSS-II SN 19132,6,184.19260304105342,1577.5466931817098,89.29241287065608,96.24296167856919,156.5085329022113,1401.3133042851293,1767.210809083581
274,NGC 0080,12,31.673802475296927,82.82935299268729,4.458748889248926,31.22276676640595,19.751380284273782,62.56401797196606,125.72477819829167
275,IC 1544,7,10.524118423642323,70.25521113992723,4.230687407120727,5.724749174906118,8.808395784167667,60.60480433794095,81.6986829432584
276,UGC 00205 NED01,2,4.165981676551141,52.841708847506446,8.863554754094723,9.867214696762103,8.56760890112435,47.85828716757091,57.710212923136496
277,NGC 0083,15,24.843754251564633,83.64323819220394,2.794049892966187,20.772617375764902,15.410253701622091,65.10726065170194,114.41547892464087
278,NGC 0086,4,13.732378985996078,89.10265212376629,9.093735394657466,10.143929124100536,13.135357702782393,76.71251318955426,103.89940007569092
279,NGC 0085B,8,13.481321137618805,85.30191507090572,5.134039810084586,6.577089713276234,11.126806848480024,72.11890613193758,98.88528450173408
280,SDSS-II SN 21152,6,407.6073109192625,1840.2627143015557,113.13679331097904,197.45322747176445,244.45165493018962,1356.2461134086805,2095.8737387478095
281,WBL 009,3,6.01408557555595,78.04259015799299,3.4313781279154503,10.044728135703755,6.43618503399007,73.34331090881487,85.36709090960518
282,UGC 00207,11,15.898489497461066,90.06811876395413,4.752391188718209,6.90249681921658,12.053847309148841,75.44441069631311,106.91171140090027
283,MCG +04-02-010,3,9.463075730786807,104.3155863162946,8.030484006385285,9.11650118725853,10.625997476115584,94.45974651561001,113.3510560995039
284,SDSS J002137.05-005251.3,2,8.080126752230555,693.4950894619489,18.083226187548235,18.36360300341996,16.975619667700887,683.8289225133892,702.804302147655
285,SDSS-II SN 01740,2,8.199204768064558,693.7623909708288,18.083226187548235,18.36360300341996,17.37328383672571,684.1527631472647,703.2141412761122
286,SDSS-II SN 12781 HOST = 2MASX J00213789-0100383,2,19.294730377251714,342.08828406144914,12.977914269324517,16.732882007802544,19.266289005966186,329.7993989335884,357.23803940464757
287,SN 2006er,2,6.433571462460697,365.9163698337366,10.834896332191551,17.97205700020284,11.86650633682397,358.527119314502,372.8002705936365
288,APMUKS(BJ) B001911.19-003608.1,2,7.725978670133978,729.4226786653676,16.64500644189469,16.98130317106067,15.950695159819961,720.2972474614294,738.4019688740942
289,SN 2005is,2,7.615854013602138,729.8213927574818,16.64500644189469,16.98130317106067,15.637280092032551,720.5584124904108,738.3418560003556
290,NGC 0090,2,21.043885379455023,102.95874550767729,12.983423683783878,59.496034149427445,28.233709387056606,81.24571248068278,123.46274393475426
291,IC 1548,5,18.773217565796106,87.68514741785316,5.759295849329843,20.428753243967815,17.804812356819966,68.99180142977482,106.16593678620208
292,SDSS-II SN 00893,4,26.866766692771435,830.0235669487095,21.040866210328208,21.179522512742924,28.288384847272336,803.0062685755265,858.7322372122073
293,SDSS-II SN 04117,2,41.12085367268294,1162.9865809819892,90.65612867540851,90.65612867540851,85.98387166236019,1114.3024275224166,1211.9718310341734
294,CGCG 549-038,3,8.234163898977563,74.92468385325692,8.715985522621024,9.127185527475138,10.232178213098276,67.1681504148216,84.27668776639862
295,NGC 0093,12,26.01119300403461,81.39208756267422,4.640645227189103,23.76467851307118,20.294884999442818,53.74027851523999,105.8236975735164
296,PTF10wnm,6,9.667497338643551,285.11141952874317,1.2131163105918064,10.562810322682049,5.366454415918887,270.0171395172001,289.33085336919055
297,UGC 00210,17,14.898962191486424,66.24093966653493,2.7756873717974457,10.289229986117506,11.061337234901794,51.33167696772839,81.046268858748
298,NGC 0095,12,10.315637887679626,55.00718638657845,2.730579295734766,6.1158017302564165,7.809894308273103,45.84296753150095,66.37443617364357
299,ESO 150- G 005,9,2.911555999732656,13.607977306511492,0.8489985069073313,1.8476820276421102,2.1571732907243333,11.395047192380101,17.22794610196413
300,UGC 00215,8,21.57605576563384,95.43737771760934,5.525047266957213,16.25989369800985,16.825477198711262,77.06611873914808,119.95263421812976
301,NGC 0097,2,4.684432520584672,71.32033258571592,9.709773074717635,11.313103419489414,9.580667058214203,65.73032202392926,76.46457459157789
