,objname,j2000,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
1953,UGC02159                      ,J024027.5+300449,2,3.600626915876223,49.16688620260218,7.772553256788035,8.213112496970021,7.343227578895338,44.867258657841994,53.124838543738846
1954,UGC02171                      ,J024155.0+320517,2,4.3942392240753785,59.714066142936694,9.417611172685575,9.45185714450006,8.991535491139084,54.52797397222929,64.54170175897332
1955,UGC02201                      ,J024344.1+322944,2,4.693859335782351,61.58136836372176,9.71953915568312,10.920087512193636,9.498112407468714,55.98188580590984,66.57559685546192
1956,UGC02364                      ,J025321.5+063222,2,6.258773893339474,83.16491533837964,13.019565575699017,13.53631198382981,12.484865654731662,75.89882792755428,89.91924072899434
1957,UGC02375                      ,J025403.5+061528,2,8.170364250562432,109.1255461827068,17.027616894880552,19.130852156450192,16.641133066265255,99.2571154273582,118.07735109950485
1958,UGC02384                      ,J025500.6+160044,3,13.842069219451924,120.84212268543372,2.5941262389861994,17.437323941526515,14.69958886726889,103.64882223796728,131.2939476606187
1959,UGC02404                      ,J025548.9+010442,2,5.831763645181386,75.57990860328911,11.992904135978183,12.909359070767056,11.565388200573757,68.84349232657179,81.98016547593525
1960,UGC02405                      ,J025557.6+062941,2,7.575194302125205,102.44881540755976,16.051459456023693,17.636496771299623,15.518969357384027,93.54494733965099,110.75580159600732
1961,UGC02411                      ,J025847.4+754440,3,4.092512989840441,34.44021301046016,4.145790549818622,4.597164740528702,4.928619588479578,30.757553490132537,39.28178090031633
1962,UGC02415                      ,J025622.7+060918,2,6.836051018349845,92.9590944503858,14.73001030703557,15.31464424690353,13.971233766887076,84.88824472604377,100.7913838013387
1963,UGC02443                      ,J025821.5-020231,2,2.3368498701578027,32.18366522478174,5.089347050794875,5.18930770111071,4.837178599072028,29.367022084853023,34.797303666087956
1964,UGC02444                      ,J025829.8+061822,2,7.4056842228681,100.8613706554383,15.956012292099947,17.175313808967633,15.192591038663164,91.93512721507783,109.28618848275325
1965,UGC02454                      ,J025916.4+071819,2,7.313751403832987,100.0498672953217,15.682531389858665,16.43268800855738,14.973694037988983,91.39596765389852,108.33865029261182
1966,UGC02459                      ,J030036.8+490238,3,4.42629495517801,32.95061075140703,3.936093639810266,6.224089803618235,5.242932896293297,29.00289094999662,38.20084554334643
1967,UGC02519                      ,J030919.2+800752,2,1.9638075877941632,26.165630438550917,4.135839783527934,4.370264993925046,3.972037923546728,23.837227943540366,28.37433253081221
1968,UGC02617                      ,J031600.7+405309,2,3.037160851854274,41.93948744550695,6.578660534772396,6.707873020912492,6.291457238301944,38.209605631649616,45.31512773301385
1969,UGC02637                      ,J031731.0+380134,2,3.6247885401020383,46.621583278748,7.377478775944751,9.053493499274476,7.25711515814434,42.308834478083995,50.74504751900967
1970,UGC02650                      ,J031734.5-014143,3,7.203633328936737,113.40997811668697,3.5770221889849667,10.1566889921124,6.468705651377931,102.99452554384402,117.56818169008302
1971,UGC02655                      ,J031845.3+431423,2,3.6363961223489736,50.603125584447234,7.937403540693085,7.988644119892407,7.592310585422844,46.19217233562741,54.67299665599222
